stage_loading,reaction_mean,work_part_a,work_check_cw,work_check_vw,T_1,P_1,rho_1,A_1,C_1,C_a_1,M_3,T_3,P_3,rho_3,C_3,alpha_3,U,C_a_3,C_w_3,V_3,V_w_3,flow_coefficient_3,beta_3,a_3,M_3_rel,A_3,T_2,P_2,P_02,P_02_rel,P_03_rel,rho_2,A_2,C_a_2,flow_coefficient_2,a_2,V_w_2,beta_2,V_2,C_w_2,C_2,alpha_2,M_2,M_2_rel,N,omega,r_hub,r_tip,r_meanline,h,alpha_2_hub,alpha_3_hub,beta_2_hub,beta_3_hub,U_hub,V_3_hub,C_2_hub,M_2_rel_hub,M_2_hub,reaction_hub,alpha_2_tip,alpha_3_tip,beta_2_tip,beta_3_tip,U_tip,V_3_tip,C_2_tip,M_2_rel_tip,M_2_tip,K_p_stator,K_s_stator,K_TET_stator,K_stator,K_p_rotor,K_s_rotor,K_TET_rotor,K_rotor,eta_tt,delta_n,eta_final,work_od,rho_3_od,T_3_od,P_3_od,alpha_3_od,flow_coeff_2_od,incidence_2,v_2_od,alpha_3_rel_od,C_w_3_od,C_a_3_od,U_mean_od,flow_coeff_3_od
3.0555555555555554,0.4285714285714286,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,15.555555555555555,380.0979115964727,256.0804426712905,71.28486329867818,518.9639704168013,451.3827748951509,0.6737223090642913,60.43270214660787,625.4519743380613,0.8297423170916358,0.012444732518548527,1116.4803434333867,662.8736979144103,1027.6259961817661,720.6927666205243,719.4510073505213,2.068701402803742,0.012444732518548527,193.47868695920496,0.5090232833602352,653.6350230220078,129.32236782168252,33.75901584869897,232.71930974129452,509.42027941815525,544.9247869109363,69.20313788774274,0.8336835813839014,0.35603861718630536,39872.57360740615,4175.446144158182,0.08015283529836836,0.10191054115220008,0.09103168822528422,0.021757705853831716,71.50939323350647,17.54440416382116,51.57471756416323,58.361941157716366,334.67384708991796,311.31246980958514,610.0557667922194,0.4834246964045319,0.9473312265061162,0.28161441902933937,66.96527031064471,13.963604386281192,8.674469706481435,62.369258696734576,425.5219761030275,195.71746208934556,494.4649041979965,0.2994292765777268,0.7564847151425482,0.030261267932686603,0.09772007383549662,0.04200458755482592,0.16998592932300913,0.03542638901391405,0.08680861659168124,0.010683197524609759,0.13291820313020505,88.20534144093467,1.7107322198461732,86.4946092210885,211519.606318136,1.5745074498674452,1019.3745347624749,460.6386733671505,23.0558421662497,0.5655814259558168,7.09623174483491,255.8008087102366,60.43270214660787,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884
3.0555555555555554,0.45714285714285713,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,15.555555555555555,380.0979115964727,256.0804426712905,71.28486329867818,518.9639704168013,451.3827748951509,0.6737223090642913,60.43270214660787,625.4519743380613,0.8297423170916358,0.012444732518548527,1122.7605980046853,677.9149123318527,1046.6985637963285,735.3186929947138,719.4510073505213,2.1038081221103937,0.012444732518548527,190.2500645941184,0.5005290973450429,655.4708089575671,129.32236782168252,34.20588277681152,230.0420872298649,509.42027941815525,543.7868223491055,69.52115691205405,0.829612569953986,0.3509570282705862,39872.57360740615,4175.446144158182,0.08015283529836836,0.10191054115220008,0.09103168822528422,0.021757705853831716,71.79744904838046,17.54440416382116,52.04324632788031,58.361941157716366,334.67384708991796,309.3162437208111,609.0395088720032,0.47893908986683026,0.943024603439128,0.31010266944511033,67.31043345572135,13.963604386281192,8.819383596211425,62.369258696734576,425.5219761030275,192.52638711953907,493.21052934233063,0.29372229012871653,0.7524523176351845,0.030316714986898013,0.09792630090368508,0.04313900461711387,0.17138202050769696,0.03591125475765523,0.08810655140957845,0.010660531951632019,0.1346783381188657,88.10494924406818,1.7087851249991377,86.39616411906904,211519.606318136,1.5745074498674452,1019.3745347624749,460.6386733671505,23.0558421662497,0.5561434414944921,7.12697254334082,253.36759561439433,60.43270214660787,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884
3.0555555555555554,0.4857142857142857,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,15.555555555555555,380.0979115964727,256.0804426712905,71.28486329867818,518.9639704168013,451.3827748951509,0.6737223090642913,60.43270214660787,625.4519743380613,0.8297423170916358,0.012444732518548527,1129.0408525759842,693.2106611397351,1066.1056714167023,750.2201090155455,719.4510073505213,2.139309797134868,0.012444732518548527,187.09287998455352,0.4922228569968542,657.3014677223795,129.32236782168252,34.65300930337905,227.43794881224437,509.42027941815525,542.6903047073772,69.83341971031548,0.8256337941673213,0.3460177102606227,39872.57360740615,4175.446144158182,0.08015283529836836,0.10191054115220008,0.09103168822528422,0.021757705853831716,72.08005540440443,17.54440416382116,52.507262931938556,58.361941157716366,334.67384708991796,307.3844454301495,608.0606729841192,0.4745826901760662,0.9388083042759192,0.3385909198608792,67.6496494103309,13.963604386281192,8.9658122118104,62.369258696734576,425.5219761030275,189.40714981264819,492.0013058082169,0.2881587203341633,0.7485169742782631,0.030372137743376073,0.09812197081683292,0.04425360693441132,0.1727477154946203,0.03641454199750134,0.08942590152994047,0.010641750445545675,0.1364821939729875,88.00412948460591,1.70682973762586,86.29729974698004,211519.606318136,1.5745074498674452,1019.3745347624749,460.6386733671505,23.0558421662497,0.5469142855520601,7.155808351854489,251.00557199047907,60.43270214660787,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884
3.0555555555555554,0.4857142857142857,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,15.555555555555555,380.0979115964727,256.0804426712905,71.28486329867818,518.9639704168013,451.3827748951509,0.6737223090642913,60.43270214660787,625.4519743380613,0.8297423170916358,0.012444732518548527,1129.0408525759842,693.2106611397351,1066.1056714167023,750.2201090155455,719.4510073505213,2.139309797134868,0.012444732518548527,187.09287998455352,0.4922228569968542,657.3014677223795,129.32236782168252,34.65300930337905,227.43794881224437,509.42027941815525,542.6903047073772,69.83341971031548,0.8256337941673213,0.3460177102606227,41257.07589760647,4320.430884950567,0.07672025148280467,0.09923345393138189,0.08797685270709328,0.022513202448577223,72.24105258168564,17.703710968068116,53.48457904299951,58.21198939935245,331.4645440074839,314.42114233616326,613.3930872428817,0.4860762270570993,0.9482689215318508,0.3258925862047599,67.4978355462548,13.863124969678536,6.979035715988659,62.50018850302022,428.73127918546163,188.48945933152024,488.85267227514635,0.2867625717992941,0.7437267316153631,0.030428290917229792,0.09812197081683292,0.041122296359414966,0.1696725580934777,0.03675420330370407,0.08942590152994047,0.009977176388091293,0.13615728122173582,88.12405943189059,1.6642579652174159,86.45980146667317,211519.606318136,1.5745074498674452,1019.3745347624749,460.6386733671505,23.0558421662497,0.5469142855520601,7.155808351854489,251.00557199047907,60.43270214660787,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884
3.0555555555555554,0.45714285714285713,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,18.333333333333332,380.0979115964727,252.32491635816976,83.61137146990217,527.9149198659654,463.7092830663749,0.6638418908916502,61.44741528236876,625.4519743380613,0.8440534869598535,0.012629956083100578,1122.7605980046853,677.9149123318527,1027.2236908155926,730.7565220627696,729.8130081381031,2.1038081221103937,0.012629956083100578,187.45996818455671,0.4931886297327826,655.4708089575671,116.9958596504585,31.968747392183204,220.97346186161087,497.0937712469312,531.2659005472226,69.3379445678905,0.810510389306467,0.33712174339699075,39579.11978130201,4144.715731349629,0.08074711724100299,0.10266614254977295,0.09170662989538797,0.021919025308769966,71.6315284428542,20.623262650762257,50.8048861980082,59.574167803441405,334.67384708991796,296.6311398423032,594.8714632887719,0.4589680664243043,0.9204259722084216,0.3179538321839507,67.11154534233252,16.488286496069055,5.6384139786093215,63.2317925377662,425.5219761030275,188.3713555540861,481.9786552159803,0.2873832869135147,0.7353167351304304,0.030089812055517775,0.09767415282093957,0.0425953715656431,0.17035933644210044,0.0336595946190219,0.08223002155543133,0.010368563485735468,0.1262581796601887,88.51213456745252,1.7592389400171122,86.75289562743541,211798.13716175366,1.571773830211656,1018.7842615709432,459.5726525580211,25.7909566214789,0.5479873663697584,7.617691130083486,243.24471516318593,61.44741528236876,122.03950029520968,252.55255255255256,342.0881204368255,0.738267532441812
3.0555555555555554,0.45714285714285713,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,18.333333333333332,380.0979115964727,252.32491635816976,83.61137146990217,527.9149198659654,463.7092830663749,0.6638418908916502,61.44741528236876,625.4519743380613,0.8440534869598535,0.012629956083100578,1122.7605980046853,677.9149123318527,1027.2236908155926,730.7565220627696,729.8130081381031,2.1038081221103937,0.012629956083100578,187.45996818455671,0.4931886297327826,655.4708089575671,116.9958596504585,31.968747392183204,220.97346186161087,497.0937712469312,531.2659005472226,69.3379445678905,0.810510389306467,0.33712174339699075,40953.432423392085,4288.633414687154,0.07728908301472613,0.09996920644166006,0.0886291447281931,0.022680123426933926,71.79600289756999,20.805915599888355,51.84029362962894,59.44028458584986,331.4645440074838,303.4041824468635,600.061632358966,0.47002970991472737,0.9296074718351605,0.30595456596108506,66.95688468634508,16.371494049726415,3.65491912127581,63.35334907130865,428.73127918546163,187.84202307559067,478.9182858466306,0.2865757261934008,0.7306477714976841,0.03014827471295144,0.09767415282093957,0.03966830771838916,0.16749073525228017,0.0339094921495217,0.08223002155543133,0.009675841963288646,0.12581535566824167,88.62705801578551,1.7152496844780607,86.91180833130744,211798.13716175366,1.571773830211656,1018.7842615709432,459.5726525580211,25.7909566214789,0.5479873663697584,7.617691130083486,243.24471516318593,61.44741528236876,122.03950029520968,252.55255255255256,342.0881204368255,0.738267532441812
3.0555555555555554,0.45714285714285713,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,18.333333333333332,380.0979115964727,252.32491635816976,83.61137146990217,527.9149198659654,463.7092830663749,0.6638418908916502,61.44741528236876,625.4519743380613,0.8440534869598535,0.012629956083100578,1122.7605980046853,677.9149123318527,1027.2236908155926,730.7565220627696,729.8130081381031,2.1038081221103937,0.012629956083100578,187.45996818455671,0.4931886297327826,655.4708089575671,116.9958596504585,31.968747392183204,220.97346186161087,497.0937712469312,531.2659005472226,69.3379445678905,0.810510389306467,0.33712174339699075,42283.09983731126,4427.875860663361,0.07413379490631707,0.097550291801357,0.08584204335383704,0.02341649689503995,71.96078847781108,20.99168560451183,52.842097478671455,59.306396930737876,328.25524092504975,310.357141224994,605.3582910572343,0.4814162664832848,0.9390128005922155,0.29361031187342435,66.80257837815988,16.2563001869499,1.6776999238756432,63.474262587622874,431.9405822678957,187.5403609607175,475.90684909601157,0.28611550415032777,0.7260534604933415,0.030208134596878104,0.09767415282093957,0.03764594658462868,0.16552823400244637,0.03419223581035464,0.08223002155543133,0.00904105290372262,0.12546331026950858,88.70750644644103,1.6752657692694632,87.03224067717157,211798.13716175366,1.571773830211656,1018.7842615709432,459.5726525580211,25.7909566214789,0.5479873663697584,7.617691130083486,243.24471516318593,61.44741528236876,122.03950029520968,252.55255255255256,342.0881204368255,0.738267532441812
3.0555555555555554,0.4857142857142857,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,18.333333333333332,380.0979115964727,252.32491635816976,83.61137146990217,527.9149198659654,463.7092830663749,0.6638418908916502,61.44741528236876,625.4519743380613,0.8440534869598535,0.012629956083100578,1129.0408525759842,693.2106611397351,1046.4104954321815,745.6279049120241,729.8130081381031,2.139309797134868,0.012629956083100578,184.3490850018127,0.4850042038576764,657.3014677223795,116.9958596504585,32.40096886052325,218.34059704130917,497.0937712469312,530.1761995351187,69.65251266089979,0.8065951858775494,0.3321772546741496,39579.11978130201,4144.715731349629,0.08074711724100299,0.10266614254977295,0.09170662989538797,0.021919025308769966,71.91635783584955,20.623262650762257,51.27366571698316,59.574167803441405,334.67384708991796,294.6750389724155,593.8984789545898,0.45463546768939206,0.9162883754290904,0.34641096554031714,67.45309118114096,16.488286496069055,5.732933392274351,63.2317925377662,425.5219761030275,185.2757757035023,480.77725565281827,0.2818733637481487,0.7314410194743112,0.030147615689647207,0.0978748873127284,0.043715420237749006,0.1717379232401246,0.03413523977146174,0.08333487938975476,0.01033664500532945,0.12780676416654596,88.41925771531307,1.7573929493435352,86.66186476596953,211798.13716175366,1.571773830211656,1018.7842615709432,459.5726525580211,25.7909566214789,0.5388935598418626,7.6570535071058785,240.85542743328415,61.44741528236876,122.03950029520968,252.55255255255256,342.0881204368255,0.738267532441812
3.0555555555555554,0.4857142857142857,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,18.333333333333332,380.0979115964727,252.32491635816976,83.61137146990217,527.9149198659654,463.7092830663749,0.6638418908916502,61.44741528236876,625.4519743380613,0.8440534869598535,0.012629956083100578,1129.0408525759842,693.2106611397351,1046.4104954321815,745.6279049120241,729.8130081381031,2.139309797134868,0.012629956083100578,184.3490850018127,0.4850042038576764,657.3014677223795,116.9958596504585,32.40096886052325,218.34059704130917,497.0937712469312,530.1761995351187,69.65251266089979,0.8065951858775494,0.3321772546741496,40953.432423392085,4288.633414687154,0.07728908301472613,0.09996920644166006,0.0886291447281931,0.022680123426933926,72.07862866964652,20.805915599888355,52.30515012245867,59.44028458584986,331.4645440074838,301.4920287428844,599.0970773577163,0.4657262682668893,0.9254481696607518,0.3344018487340218,67.30023113089352,16.371494049726415,3.7164243082488295,63.35334907130865,428.73127918546163,184.73757360748598,477.7091897666671,0.28105455818868263,0.726773350167589,0.03020560054202887,0.0978748873127284,0.040589645133452874,0.16867013298821015,0.03437217568742635,0.08333487938975476,0.009652861995018197,0.1273599170721993,88.54089277926973,1.713582079820346,86.82731069944938,211798.13716175366,1.571773830211656,1018.7842615709432,459.5726525580211,25.7909566214789,0.5388935598418626,7.6570535071058785,240.85542743328415,61.44741528236876,122.03950029520968,252.55255255255256,342.0881204368255,0.738267532441812
3.0555555555555554,0.4857142857142857,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.42500000000000004,1022.276524863905,465.90660239981776,1.5879929873462793,265.8170890936761,18.333333333333332,380.0979115964727,252.32491635816976,83.61137146990217,527.9149198659654,463.7092830663749,0.6638418908916502,61.44741528236876,625.4519743380613,0.8440534869598535,0.012629956083100578,1129.0408525759842,693.2106611397351,1046.4104954321815,745.6279049120241,729.8130081381031,2.139309797134868,0.012629956083100578,184.3490850018127,0.4850042038576764,657.3014677223795,116.9958596504585,32.40096886052325,218.34059704130917,497.0937712469312,530.1761995351187,69.65251266089979,0.8065951858775494,0.3321772546741496,42283.09983731126,4427.875860663361,0.07413379490631707,0.097550291801357,0.08584204335383704,0.02341649689503995,72.24119730549862,20.99168560451183,53.3025837903532,59.306396930737876,328.25524092504975,308.48808822805705,604.4021889611134,0.4771395115677036,0.9348307965076493,0.32204746085130254,67.14771150327464,16.2563001869499,1.7059944492654353,63.474262587622874,431.9405822678957,184.43083380640763,474.6900825651875,0.28058789286669383,0.7221801652292666,0.030264948611052323,0.0978748873127284,0.03842374717011129,0.16656358309389202,0.03464237006247551,0.08333487938975476,0.009017199330986074,0.12699444878321633,88.62658072969695,1.673737464748844,86.95284326494811,211798.13716175366,1.571773830211656,1018.7842615709432,459.5726525580211,25.7909566214789,0.5388935598418626,7.6570535071058785,240.85542743328415,61.44741528236876,122.03950029520968,252.55255255255256,342.0881204368255,0.738267532441812
